Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,58.54999923706055,56.95000076293945,58.099998474121094,57.41999816894531,1243000.0,49.835662841796875
2015-01-05,57.04999923706055,55.290000915527344,56.77000045776367,55.650001525878906,2095700.0,48.29945755004883
2015-01-06,55.63999938964844,53.70000076293945,55.54999923706055,53.869998931884766,3303300.0,46.75456619262695
2015-01-07,55.22999954223633,54.22999954223633,54.650001525878906,54.619998931884766,1675700.0,47.40549850463867
2015-01-08,56.040000915527344,55.0,55.459999084472656,55.66999816894531,2424300.0,48.494388580322266
2015-01-09,55.70000076293945,54.09000015258789,55.650001525878906,54.36000061035156,1885900.0,47.353240966796875
2015-01-12,54.619998931884766,53.400001525878906,54.599998474121094,53.880001068115234,1857300.0,46.935096740722656
2015-01-13,54.650001525878906,52.7400016784668,54.150001525878906,53.310001373291016,2844000.0,46.43858337402344
2015-01-14,52.7599983215332,51.220001220703125,52.150001525878906,51.900001525878906,2958200.0,45.2103271484375
2015-01-15,52.220001220703125,50.220001220703125,51.86000061035156,50.2599983215332,3845500.0,43.78170394897461
2015-01-16,51.45000076293945,49.970001220703125,50.810001373291016,51.43000030517578,3379100.0,44.800907135009766
2015-01-20,51.970001220703125,50.540000915527344,51.81999969482422,51.189998626708984,3416300.0,44.591835021972656
2015-01-21,51.84000015258789,50.66999816894531,51.06999969482422,51.75,1848900.0,45.07965850830078
2015-01-22,53.11000061035156,51.310001373291016,51.439998626708984,52.9900016784668,2169500.0,46.15983200073242
2015-01-23,52.77000045776367,52.11000061035156,52.52000045776367,52.16999816894531,2512300.0,45.44552230834961
2015-01-26,52.439998626708984,51.68000030517578,52.130001068115234,52.36000061035156,1220900.0,45.61103820800781
2015-01-27,51.959999084472656,51.18000030517578,51.43000030517578,51.689998626708984,2338400.0,45.02739334106445
2015-01-28,52.130001068115234,50.61000061035156,52.130001068115234,50.63999938964844,3259700.0,44.112728118896484
2015-01-29,51.630001068115234,50.310001373291016,50.95000076293945,51.47999954223633,3002700.0,44.84446334838867
2015-01-30,51.119998931884766,49.83000183105469,50.540000915527344,49.97999954223633,4185600.0,43.53779983520508
2015-02-02,51.65999984741211,49.97999954223633,50.36000061035156,51.59000015258789,2729400.0,44.94028091430664
2015-02-03,53.2400016784668,51.90999984741211,52.150001525878906,53.209999084472656,3138900.0,46.351463317871094
2015-02-04,53.959999084472656,52.93000030517578,53.119998931884766,53.20000076293945,3780800.0,46.34275436401367
2015-02-05,53.83000183105469,51.380001068115234,52.369998931884766,53.779998779296875,4565000.0,46.84799575805664
2015-02-06,56.84000015258789,54.709999084472656,54.709999084472656,55.79999923706055,4301300.0,48.60762405395508
2015-02-09,56.619998931884766,55.060001373291016,55.400001525878906,56.529998779296875,3632900.0,49.24353790283203
2015-02-10,57.27000045776367,56.540000915527344,57.119998931884766,57.0,3339200.0,49.652950286865234
2015-02-11,57.9900016784668,57.02000045776367,57.130001068115234,57.81999969482422,2473000.0,50.36725616455078
2015-02-12,58.400001525878906,57.619998931884766,57.95000076293945,58.060001373291016,2377100.0,50.57633590698242
2015-02-13,58.779998779296875,57.779998779296875,57.88999938964844,58.439998626708984,2203100.0,50.907344818115234
2015-02-17,59.0,58.20000076293945,58.369998931884766,58.84000015258789,2197600.0,51.25579071044922
2015-02-18,58.869998931884766,57.869998931884766,58.540000915527344,57.93000030517578,2880400.0,50.46308517456055
2015-02-19,58.400001525878906,57.40999984741211,57.619998931884766,58.15999984741211,2359200.0,50.66343307495117
2015-02-20,58.5099983215332,56.689998626708984,57.849998474121094,58.5099983215332,3160500.0,50.96832275390625
2015-02-23,58.54999923706055,57.470001220703125,58.54999923706055,57.86000061035156,2526500.0,50.40210723876953
2015-02-24,58.79999923706055,57.650001525878906,57.90999984741211,58.459999084472656,1925500.0,50.924781799316406
2015-02-25,58.689998626708984,58.02000045776367,58.310001373291016,58.2599983215332,1430200.0,50.750545501708984
2015-02-26,58.77000045776367,57.869998931884766,58.29999923706055,58.11000061035156,1994500.0,50.6198844909668
2015-02-27,58.58000183105469,57.61000061035156,58.13999938964844,57.63999938964844,2217900.0,50.21045684814453
2015-03-02,58.790000915527344,57.52000045776367,57.58000183105469,58.77000045776367,2460100.0,51.1948127746582
2015-03-03,58.79999923706055,57.970001220703125,58.31999969482422,58.459999084472656,2131100.0,50.924781799316406
2015-03-04,58.43000030517578,57.619998931884766,58.13999938964844,58.029998779296875,1600000.0,50.55019760131836
2015-03-05,58.5,57.869998931884766,58.04999923706055,58.33000183105469,2258800.0,50.811527252197266
2015-03-06,60.84000015258789,58.599998474121094,58.79999923706055,58.91999816894531,4431100.0,51.325477600097656
2015-03-09,59.439998626708984,58.5099983215332,58.66999816894531,59.04999923706055,1562600.0,51.438724517822266
2015-03-10,58.11000061035156,56.349998474121094,58.099998474121094,56.380001068115234,3791100.0,49.11287307739258
2015-03-11,57.130001068115234,56.459999084472656,56.47999954223633,56.61000061035156,2604200.0,49.313228607177734
2015-03-12,58.08000183105469,57.04999923706055,57.04999923706055,58.060001373291016,1518400.0,50.57633590698242
2015-03-13,58.130001068115234,56.619998931884766,57.880001068115234,57.63999938964844,2209600.0,50.21045684814453
2015-03-16,58.689998626708984,57.61000061035156,57.88999938964844,58.689998626708984,1371600.0,51.12512969970703
