Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,73.69000244140625,72.05999755859375,72.27999877929688,73.41000366210938,1408400.0,51.45661163330078
2015-01-05,74.31999969482422,72.94000244140625,73.23999786376953,74.05999755859375,1801800.0,51.9122428894043
2015-01-06,74.9800033569336,74.11000061035156,74.30999755859375,74.4800033569336,2043200.0,52.20662307739258
2015-01-07,75.81999969482422,74.55999755859375,74.77999877929688,75.58000183105469,1719400.0,52.9776725769043
2015-01-08,76.4800033569336,75.01000213623047,75.76000213623047,76.43000030517578,2122400.0,53.5734977722168
2015-01-09,77.36000061035156,75.95999908447266,76.47000122070312,77.0,1909700.0,53.97303009033203
2015-01-12,78.05000305175781,77.16000366210938,77.2699966430664,77.88999938964844,1803300.0,54.59687042236328
2015-01-13,78.02999877929688,76.79000091552734,77.97000122070312,77.08999633789062,2067900.0,54.0361213684082
2015-01-14,78.19000244140625,76.66999816894531,76.66999816894531,78.08000183105469,1460900.0,54.730045318603516
2015-01-15,78.68000030517578,77.79000091552734,78.41999816894531,78.52999877929688,1387300.0,55.045467376708984
2015-01-16,79.62000274658203,78.22000122070312,78.68000030517578,79.38999938964844,2204300.0,55.6483039855957
2015-01-20,80.08000183105469,77.44000244140625,79.94000244140625,77.9800033569336,3457200.0,54.65996551513672
2015-01-21,77.91999816894531,76.7699966430664,77.52999877929688,77.7300033569336,2149700.0,54.484718322753906
2015-01-22,79.31999969482422,77.69999694824219,77.77999877929688,79.30999755859375,1805100.0,55.59221649169922
2015-01-23,80.0999984741211,78.98999786376953,79.58000183105469,79.80000305175781,2128000.0,55.93567657470703
2015-01-26,80.27999877929688,79.2699966430664,79.66999816894531,80.0999984741211,1792800.0,56.14596939086914
2015-01-27,80.62999725341797,79.80000305175781,79.9000015258789,80.23999786376953,1373400.0,56.24409103393555
2015-01-28,81.02999877929688,79.58000183105469,80.7699966430664,79.62999725341797,1641700.0,55.8165168762207
2015-01-29,79.80000305175781,78.63999938964844,79.3499984741211,79.33999633789062,1768400.0,55.61323547363281
2015-01-30,79.2699966430664,77.54000091552734,78.97000122070312,77.61000061035156,2333100.0,54.40059280395508
2015-02-02,77.77999877929688,75.94999694824219,77.72000122070312,77.0999984741211,2397700.0,54.04310607910156
2015-02-03,77.98999786376953,76.41999816894531,77.12999725341797,77.98999786376953,2193600.0,54.666969299316406
2015-02-04,80.45999908447266,77.63999938964844,80.44999694824219,78.94000244140625,2702200.0,55.33286666870117
2015-02-05,80.5199966430664,78.9800033569336,79.0199966430664,80.2699966430664,2177700.0,56.26511001586914
2015-02-06,80.0,77.76000213623047,79.87999725341797,78.12000274658203,2992400.0,54.758079528808594
2015-02-09,78.48999786376953,77.79000091552734,78.20999908447266,77.87000274658203,1346700.0,54.582862854003906
2015-02-10,78.55999755859375,77.20999908447266,78.25,77.69999694824219,3666900.0,54.46369552612305
2015-02-11,78.41000366210938,77.29000091552734,77.8499984741211,77.97000122070312,2092600.0,54.652950286865234
2015-02-12,80.08000183105469,77.97000122070312,78.08000183105469,79.86000061035156,1950700.0,55.97774124145508
2015-02-13,79.76000213623047,78.3499984741211,79.72000122070312,78.75,1885000.0,55.199668884277344
2015-02-17,79.38999938964844,78.37999725341797,78.41999816894531,79.01000213623047,2024500.0,55.38194274902344
2015-02-18,80.08999633789062,78.58000183105469,79.04000091552734,79.98999786376953,1674700.0,56.06886291503906
2015-02-19,79.80999755859375,77.3499984741211,79.79000091552734,77.58000183105469,1671200.0,54.37957763671875
2015-02-20,78.73999786376953,77.29000091552734,77.70999908447266,78.6500015258789,1835800.0,55.12958908081055
2015-02-23,79.97000122070312,78.70999908447266,79.01000213623047,79.94999694824219,2038800.0,56.04081344604492
2015-02-24,79.6500015258789,77.73999786376953,79.6500015258789,77.9800033569336,2011300.0,54.65996551513672
2015-02-25,79.19999694824219,77.69000244140625,78.01000213623047,77.69999694824219,2130900.0,54.46369552612305
2015-02-26,77.95999908447266,76.80000305175781,77.8499984741211,76.83999633789062,1994800.0,53.860862731933594
2015-02-27,77.33999633789062,76.52999877929688,77.05000305175781,77.02999877929688,2717800.0,53.99406814575195
2015-03-02,78.23999786376953,77.08000183105469,77.27999877929688,77.58000183105469,1735800.0,54.37957763671875
2015-03-03,77.61000061035156,76.77999877929688,77.37000274658203,77.26000213623047,1583500.0,54.1552734375
2015-03-04,77.44999694824219,76.52999877929688,77.29000091552734,76.83999633789062,1139700.0,53.860862731933594
2015-03-05,78.36000061035156,77.30999755859375,77.70999908447266,77.33000183105469,1670400.0,54.204341888427734
2015-03-06,76.29000091552734,74.81999969482422,75.97000122070312,75.02999877929688,1905000.0,52.592159271240234
2015-03-09,76.2300033569336,75.41000366210938,75.56999969482422,75.80999755859375,1017300.0,53.13890838623047
2015-03-10,76.58999633789062,75.48999786376953,75.77999877929688,75.94999694824219,1547700.0,53.237030029296875
2015-03-11,76.19999694824219,75.6500015258789,75.86000061035156,75.76000213623047,1033200.0,53.10384750366211
2015-03-12,77.31999969482422,76.05000305175781,76.27999877929688,77.12999725341797,2554500.0,54.064125061035156
2015-03-13,77.70999908447266,76.63999938964844,77.36000061035156,77.0199966430664,1503400.0,53.98703384399414
2015-03-16,78.97000122070312,77.25,77.36000061035156,78.9000015258789,1480300.0,55.30482482910156
2015-03-17,78.91000366210938,77.9800033569336,78.66000366210938,78.62000274658203,1649200.0,55.108558654785156
2015-03-18,80.73999786376953,78.12999725341797,78.66999816894531,80.41000366210938,1926100.0,56.363258361816406
2015-03-19,80.61000061035156,79.44000244140625,79.62000274658203,79.7300033569336,1574800.0,56.273277282714844
2015-03-20,81.97000122070312,79.63999938964844,79.70999908447266,81.7300033569336,3097600.0,57.68486404418945
2015-03-23,82.52999877929688,81.4000015258789,81.87999725341797,81.45999908447266,1295900.0,57.49430465698242
2015-03-24,81.79000091552734,80.80000305175781,81.2699966430664,80.83000183105469,2217600.0,57.04966354370117
2015-03-25,81.19000244140625,78.62999725341797,80.76000213623047,78.80999755859375,2605800.0,55.62395095825195
2015-03-26,79.33000183105469,78.27999877929688,79.01000213623047,78.5,2742800.0,55.40514373779297
2015-03-27,79.19999694824219,78.01000213623047,78.44999694824219,78.44999694824219,1861400.0,55.36984634399414
2015-03-30,79.20999908447266,78.30000305175781,78.77999877929688,78.9000015258789,4373000.0,55.687461853027344
2015-03-31,79.0199966430664,77.8499984741211,78.86000061035156,77.86000061035156,3194300.0,54.953426361083984
2015-04-01,78.19000244140625,77.25,77.94000244140625,77.55999755859375,1849600.0,54.74168014526367
2015-04-02,78.6500015258789,77.51000213623047,77.68000030517578,78.30999755859375,1461700.0,55.27104187011719
2015-04-06,79.2300033569336,78.4000015258789,78.61000061035156,79.08000183105469,1045800.0,55.81450271606445
2015-04-07,79.16000366210938,77.69999694824219,78.97000122070312,77.69999694824219,1632400.0,54.84051513671875
2015-04-08,78.43000030517578,77.72000122070312,77.80000305175781,78.04000091552734,2342000.0,55.080467224121094
2015-04-09,77.87999725341797,75.70999908447266,77.86000061035156,75.87000274658203,1453800.0,53.54889678955078
2015-04-10,76.6500015258789,75.38999938964844,76.05999755859375,75.62000274658203,1331300.0,53.3724479675293
2015-04-13,75.95999908447266,75.31999969482422,75.37999725341797,75.31999969482422,1185800.0,53.16069793701172
2015-04-14,76.18000030517578,75.51000213623047,76.08000183105469,76.0999984741211,1394500.0,53.71122741699219
