Date,beta,alpha-1sigma,alpha,alpha+1sigma,real spread,spread too BIG,spread too SMALL,profit
2015-10-20,0.9563506037836005,8.276338720031978,-0.49995530942385136,7.276428101184274,0.19321631923270816,False,True,0
2015-10-21,0.9568620574480278,8.135865361916029,-0.3067389901911432,7.5223873815337425,-0.2044143761176292,False,True,0
2015-10-22,0.9575868440163412,8.360106431646736,-0.5111533663087724,7.3377996990291905,-24.125259924179414,False,True,0
2015-10-23,1.0078561288852697,32.08057198136539,-24.636413290488186,17.192254599610983,-0.4747198777274946,True,True,0
2015-10-26,1.0091646351141947,32.51357266625404,-25.11113316821568,17.708693670177315,2.311264652273781,True,True,0
2015-10-27,0.9989622655026181,30.247172563415354,-22.7998685159419,15.352564468468444,0.16707285653259518,True,True,0
2015-10-28,0.9982559344962881,30.12177690051097,-22.632795659409304,15.143814418307638,2.171588232708661,True,True,0
2015-10-29,0.9906434853912301,27.97238595535984,-20.461207426700643,12.950028898041444,-0.023703564676775812,True,True,0
2015-10-30,0.9915983448779834,28.06179085923723,-20.48491099137742,12.908031123517606,-0.0798779018571274,True,True,0
2015-11-02,0.9918658972017137,28.1566312470505,-20.564788893234546,12.972946539418592,0.0014221190204679601,True,True,0
2015-11-03,0.9918590088047373,28.20400625922558,-20.563366774214078,12.922727289202577,0.23698712047064419,True,True,0
2015-11-04,0.9909781773954159,27.9964540813649,-20.326379653743434,12.656305226121969,1.0360844150612998,True,True,0
2015-11-05,0.9870353859634946,26.9923074719686,-19.290295238682134,11.588283005395667,-0.4162503151844916,True,True,0
2015-11-06,0.9891117211312297,27.45794990451983,-19.706545553866626,11.955141203213422,0.05466983201565867,True,True,0
2015-11-09,0.9867658739892543,27.466976403196142,-19.651875721850967,11.836775040505792,0.08911323523001613,True,True,0
2015-11-10,0.9863548453478392,27.422983068724132,-19.56276248662095,11.70254190451777,-0.0790104388882007,True,True,0
2015-11-11,0.9866363463718507,27.52599191042258,-19.64177292550915,11.757553940595724,0.09316832520132934,True,True,0
2015-11-12,0.9916807212831852,27.49550452676107,-19.548604600307822,11.601704673854574,1.0620547534786695,True,True,0
2015-11-13,0.9933575403369199,26.473190430976928,-18.486549846829153,10.499909262681378,-1.136253428021302,True,True,0
2015-11-16,0.9972221596832299,27.626176101537677,-19.622803274850455,11.619430448163232,-0.12568359188422917,True,True,0
2015-11-17,0.9985806161282739,27.8115573391581,-19.748486866734684,11.68541639431127,-0.6205751428675939,True,True,0
2015-11-18,1.000344418363367,28.40968739225446,-20.369062009602278,12.328436626950094,0.4496544347949296,True,True,0
2015-11-19,0.9981065816313117,28.007269903712327,-19.919407574807348,11.831545245902369,-0.849466019892251,True,True,0
2015-11-20,1.0003303954149732,28.805650858543096,-20.7688735946996,12.7320963308561,0.06640607788671105,True,True,0
2015-11-23,1.0000082727045787,28.785514963712714,-20.702467516812888,12.61942006991306,0.010762304734146966,True,True,0
2015-11-24,0.9992446552738419,28.835925682380743,-20.69170521207874,12.547484741776739,-0.035455144466297384,True,True,0
2015-11-25,0.999477423781993,28.92526852371293,-20.72716035654504,12.529052189377147,0.20512402381662298,True,True,0
2015-11-27,0.9985488339218156,28.76231071366599,-20.522036332728415,12.281761951790843,0.10186402782464299,True,True,0
2015-11-30,1.00000671114333,28.71973172139304,-20.420172304903772,12.120612888414504,-3.5382616750830174,True,True,0
2015-12-01,1.008680091717034,32.17532314934242,-23.95843397998679,15.741544810631163,-0.22755879398212642,True,True,0
2015-12-02,1.0109479691877574,32.460587218154956,-24.185992773968916,15.911398329782875,0.013209581149499883,True,True,0
2015-12-03,1.0110636629669774,32.505328846316885,-24.172783192819416,15.840237539321944,-1.958311781630762,True,True,0
2015-12-04,1.0171614914695204,34.46630824262911,-26.13109497445018,17.795881706271242,-0.22139237904544018,True,True,0
2015-12-07,1.0210194303967286,34.74635819103876,-26.35248735349562,17.958616515952478,0.8669554410246434,True,True,0
2015-12-08,1.0168092976674752,33.923743794935675,-25.485531912470975,17.04732003000628,0.3964095497870481,True,True,0
2015-12-09,1.0182844337927375,33.57872953302352,-25.089122362683927,16.599515192344338,-0.05942328068374181,True,True,0
2015-12-10,1.0190709537925446,33.69517758211826,-25.14854564336767,16.601913704617075,-0.12303592831153409,True,True,0
2015-12-11,1.0184025411005182,33.872206645060345,-25.271581571679203,16.67095649829806,2.511417631647589,True,True,0
2015-12-14,1.0110277981443623,31.349198330045223,-22.760163940031614,14.171129550018005,0.48660755246254084,True,True,0
2015-12-15,1.0077132349598092,30.91428701950516,-22.273556387569073,13.632825755632986,2.0112846953003185,True,True,0
2015-12-16,1.00259261492369,28.842645220993468,-20.262271692268754,11.681898163544043,0.14041202446570367,True,True,0
2015-12-17,0.9999648441714015,28.759326438493616,-20.12185966780305,11.484392897112485,0.8127650947498033,True,True,0
2015-12-18,1.001920364820243,27.990959274677316,-19.309094573053248,10.627229871429181,-1.7266491600596368,True,True,0
2015-12-21,1.009761167182064,29.757522642699954,-21.035743733112884,12.313964823525813,1.9244259003531994,True,True,0
2015-12-22,1.0031333934994824,27.850780897981824,-19.111317832759685,10.371854767537545,0.5243608687939911,True,True,0
2015-12-23,1.0007331625388174,27.36650229799671,-18.586956963965694,9.807411629934675,-0.0914837379720268,True,True,0
2015-12-24,1.0015261949684462,27.51112427571691,-18.67844070193772,9.845757128158532,2.049045173300769,True,True,0
2015-12-28,0.9963567993776877,25.400011286715294,-16.62939552863695,7.858779770558609,-1.6890943527789695,True,True,0
2015-12-29,1.000910466345529,27.056345597668773,-18.31848988141592,9.58063416516307,0.3066047314037199,True,True,0
2015-12-30,0.9986100968811787,26.801762225222696,-18.0118851500122,9.222008074801709,-0.008882709558942992,True,True,0
2015-12-31,0.9985796777019477,26.858908384468627,-18.020767859571144,9.182627334673661,0.8962970186487773,True,True,0
2016-01-04,0.9991390127785583,25.971272217694413,-17.124470840922367,8.27766946415032,0.2898782412140726,True,True,0
2016-01-05,0.9974067204756315,25.72932591768193,-16.834592599708294,7.939859281734659,-0.48872283486074153,True,True,0
2016-01-06,1.0016317283571003,26.27048818872779,-17.323315434569036,8.37614268041028,0.9425338701547332,True,True,0
2016-01-07,1.0021358499376303,25.334394593883648,-16.380781564414303,7.427168534944958,-0.598421133221624,True,True,0
2016-01-08,1.001025172057813,25.971771519627993,-16.979202697635927,7.986633875643861,0.22883710693455583,True,True,0
2016-01-11,0.9997486384287222,25.78853180902029,-16.75036559070137,7.7121993723824485,2.006012662460572,True,True,0
2016-01-12,0.9943152586989468,23.74488786219066,-14.744352928240799,5.743817994290939,-0.1733591344674199,True,True,0
2016-01-13,0.9943445903590558,23.85641760956196,-14.917712062708219,5.979006515854479,-1.6510243379044205,True,True,0
2016-01-14,0.9994405165185981,25.504902638884992,-16.56873640061264,7.632570162340288,0.7458885000769175,True,True,0
2016-01-15,0.9995182186574317,24.739475328223726,-15.822847900535722,6.906220472847716,0.6324739823104029,True,True,0
2016-01-19,0.9972889899261925,24.125420119074143,-15.190373918225319,6.255327717376495,0.7791979474984458,True,True,0
2016-01-20,0.9926275125332419,23.39371110817439,-14.411175970726873,5.428640833279356,0.2106952324323128,True,True,0
2016-01-21,0.9919651687735301,23.18391728337471,-14.20048073829456,5.217044193214409,0.023991620738051722,True,True,0
2016-01-22,0.9919095363788851,23.027801130185335,-14.176489117556509,5.325177104927683,-0.3733649531742351,True,True,0
2016-01-25,0.9902369630634155,23.452092100914825,-14.549854070730744,5.647616040546662,-0.19423707522923017,True,True,0
2016-01-26,0.9916450854829334,23.69704953308529,-14.744091145959974,5.791132758834658,1.916746802646058,True,True,0
2016-01-27,0.992776593674803,21.7924541320521,-12.827344343313916,3.86223455457573,-1.4028605808813097,True,True,0
2016-01-28,0.9957049957996086,22.916291712882682,-14.230204924195226,5.544118135507771,0.8687049937970972,True,True,0
2016-01-29,0.993521453539209,21.977112732994705,-13.361499930398129,4.74588712780155,0.29972946282229707,True,True,0
2016-02-01,0.9926566277523079,21.662120350495044,-13.061770467575831,4.461420584656619,-1.7898855712073267,True,True,0
2016-02-02,0.9978293320529518,23.438128774721896,-14.851656038783158,6.265183302844422,-5.804648640229896,True,True,0
2016-02-03,0.9985822630299478,29.170681120686332,-20.656304679013054,12.141928237339778,-0.2508929317374715,True,True,0
2016-02-04,0.9985331557835148,29.404970716319895,-20.907197610750526,12.409424505181157,2.006823698812074,True,True,0
2016-02-05,0.9978339065783625,27.29460295388299,-18.900373911938452,10.506144869993914,0.06655183605365877,True,True,0
2016-02-08,0.9965254443162871,27.286482388025366,-18.833822075884793,10.38116176374422,0.08987794352070111,True,True,0
2016-02-09,0.9943886607337492,27.254811055292357,-18.743944132364092,10.233077209435825,0.010124092068217294,True,True,0
2016-02-10,0.9943503833246673,27.271611125191264,-18.733820040295875,10.196028955400486,0.13434660220741534,True,True,0
2016-02-11,0.9935200726613153,27.187619576640166,-18.59947343808846,10.011327299536752,0.35683018302895775,True,True,0
2016-02-12,0.9914204388306823,26.87980894493188,-18.2426432550595,9.605477565187124,1.7700559279025256,True,True,0
2016-02-16,0.9862494348784355,25.091624209369964,-16.472587327156976,7.853550444943988,-2.9442385766248798,True,True,0
2016-02-17,0.9938097428762905,27.9678211091098,-19.416825903781856,10.86583069845391,1.3027533263066609,True,True,0
2016-02-18,0.9964541721167478,26.70797771881474,-18.114072577475195,9.52016743613565,0.20668063250280255,True,True,0
2016-02-19,0.9955373602075337,26.54013058932579,-17.907391944972392,9.274653300618995,0.8604952969739159,True,True,0
2016-02-22,0.9926524832445586,25.692119036924666,-17.046896647998476,8.401674259072289,0.2536644076611161,True,True,0
2016-02-23,0.9933567113424624,25.48575157912654,-16.79323224033736,8.100712901548182,-0.08667415327040118,True,True,0
2016-02-24,0.9937680956744679,25.61409813381754,-16.87990639360776,8.145714653397985,1.2998240984106122,True,True,0
2016-02-25,0.9896634069763476,24.316263055501558,-15.58008229519715,6.843901534892739,-0.3048373173691168,True,True,0
2016-02-26,0.9940111892766775,24.676734514459127,-15.884919612566266,7.093104710673403,0.12307113800242142,True,True,0
2016-02-29,0.9947200628762877,24.606654389902626,-15.761848474563845,6.917042559225063,5.027933174826359,True,True,0
2016-03-01,0.9835866926917965,19.388495773471643,-10.733915299737486,2.079334826003329,-0.607920226692082,True,True,0
2016-03-02,0.9870527085395367,20.04435641461982,-11.341835526429568,2.6393146382393144,0.20176596034405847,True,True,0
2016-03-03,0.9887314939994133,19.89762694585847,-11.14006956608551,2.382512186312548,-0.005210202011527443,True,True,0
2016-03-04,0.9887845770529878,19.957156604353422,-11.145279768097037,2.333402931840654,1.0015126953622815,True,True,0
2016-03-07,0.9891994028440165,18.95956417912935,-10.143767072734756,1.3279699663401612,0.27244149046528143,True,True,0
2016-03-08,0.9867492641158446,18.74035533558962,-9.871325582269474,1.0022958289493307,0.5809151912445127,True,True,0
2016-03-09,0.9851257969887939,18.128945604672577,-9.290410391024961,0.45187517737734595,-0.5514740853804838,True,True,0
2016-03-10,0.9868672453144512,18.682645978903246,-9.841884476405445,1.0011229739076448,-1.4195284608564176,True,True,0
2016-03-11,0.9906249860668567,20.054157922039412,-11.261412937261863,2.4686679524843136,0.8453293726900544,True,True,0
2016-03-14,0.9877978817479052,19.221764988902315,-10.416083564571808,1.6104021402413036,0.8301656067129137,True,True,0
2016-03-15,0.9835802447773376,18.435444442186206,-9.585917957858895,0.7363914735315831,-0.42808022634319975,True,True,0
2016-03-16,0.9850178699475769,18.877253055487763,-10.013998184202094,1.1507433129164255,-0.23440585985069262,True,True,0
2016-03-17,0.9861121781869584,19.152018187118898,-10.248404044052787,1.3447899009866742,-0.3743433135640384,True,True,0
2016-03-18,0.9900114944028661,19.57988437850013,-10.622747357616825,1.665610336733522,1.0054534159237747,True,True,0
2016-03-21,0.986573011575331,18.59059944004288,-9.61729394169305,0.6439884433432237,-0.10288920319745998,True,True,0
2016-03-22,0.9873128066499505,18.74369201922979,-9.72018314489051,0.6966742705512292,0.02264904163546433,True,True,0
2016-03-23,0.9870875124730276,18.77362662762235,-9.697534103255046,0.6214415788877439,0.010776120382956833,True,True,0
2016-03-24,0.9869620432759333,18.815819754100772,-9.68675798287209,0.557696211643405,0.039549816785797276,True,True,0
2016-03-28,0.9866277623765007,18.82720397539034,-9.647208166086292,0.4672123567822428,1.0293637713390478,True,True,0
2016-03-29,0.9838647394043999,17.761015908589467,-8.617844394747245,0.5253271190949782,-1.4109402727507572,True,True,0
2016-03-30,0.9893810629763344,19.201080525115145,-10.028784667498002,0.8564888098808563,-0.004502217551477727,True,True,0
2016-03-31,0.9895945927085162,19.25949223305022,-10.03328688504948,0.8070815370487381,0.9408182741760012,True,True,0
2016-04-01,0.9864015369107824,18.33368059323427,-9.092468610873478,0.1487433714873152,0.026058968946331973,True,True,0
2016-04-04,0.9859839967367361,18.360437013007065,-9.066409641927146,0.22761772915277234,-0.09024812808756799,True,True,0
2016-04-05,0.9848614433457356,18.50309391004376,-9.156657770014714,0.18977837001433073,1.0784390820381393,True,True,0
2016-04-06,0.981623155586646,17.419505501465473,-8.078218687976575,1.263068125512321,0.1806840413408315,True,True,0
2016-04-07,0.9839386067497432,17.291011553619185,-7.8975346466357434,1.4959422603476993,0.04135564971230821,True,True,0
2016-04-08,0.9836245606844207,17.29821541575513,-7.856178996923435,1.585857421908261,0.17724103447545847,True,True,0
2016-04-11,0.9820236742268641,17.17068926903648,-7.678937962447977,1.8128133441405243,-0.11077371409874281,True,True,0
2016-04-12,0.9823860889924179,17.29098537868608,-7.78971167654672,1.7115620255926416,-0.8006775780730688,True,True,0
2016-04-13,0.9847928861479294,18.087140341278605,-8.590389254619788,0.9063618320390301,0.8605240930432307,True,True,0
2016-04-14,0.9816207169764903,17.25003327936765,-7.729865161576558,1.790302956214533,-0.5386505872154776,True,True,0
2016-04-15,0.9835216600312789,17.80794960252758,-8.268515748792035,1.2709181049435099,-0.11503243077058833,True,True,0
2016-04-18,0.9838686797683929,17.92021892340752,-8.383548179562624,1.153122564282274,-0.3399029220133176,True,True,0
2016-04-19,0.982694283600197,18.30474779978667,-8.723451101575941,0.8578455966347889,0.015950104901074624,True,True,0
2016-04-20,0.9825413717182537,18.33812850816236,-8.707500996674867,0.9231265148126262,-0.7250709014298753,True,True,0
2016-04-21,0.9851350783257113,19.083591783086813,-9.432571898104742,0.21844798687732947,2.5627090197851947,True,True,0
2016-04-22,0.9833390800242022,16.144704134561994,-6.869862878319547,2.404978377922899,-0.03916567305959795,True,True,0
2016-04-25,0.9835987204105088,16.231376226723413,-6.909028551379145,2.413319123965123,1.0692968191037293,True,True,0
2016-04-26,0.9840137771054309,15.162441104697693,-5.839731732275416,3.4829776401468617,0.17460006051980237,True,True,0
2016-04-27,0.985876749800773,15.039857514714123,-5.6651316717556135,3.7095941712028964,1.2519146298740091,True,True,0
2016-04-28,0.986037487532858,13.773044972364008,-4.413217041881604,4.946610888600801,0.15650656903696358,False,True,0
2016-04-29,0.9851193520006916,13.661466370423305,-4.256710472844641,5.148045424734025,0.8454871643968058,False,True,0
2016-05-02,0.9823481716471125,12.82330318829327,-3.411223308447835,6.000856571397599,-0.011250566924720484,False,True,0
2016-05-03,0.982165255380922,12.886670852822352,-3.4224738753725554,6.041723102077242,-0.16852019078545544,False,True,0
2016-05-04,0.9829351491494288,13.09180181735286,-3.590994066158011,5.909813685036838,-1.179871683336697,False,True,0
2016-05-05,0.9876167628553045,14.299959202720732,-4.770865749494708,4.758227703731316,0.2774399233112339,False,True,0
2016-05-06,0.9868637317249463,13.984116374959283,-4.493425826183474,4.997264722592336,1.2176089477730798,False,True,0
2016-05-09,0.9826202485313824,12.782942593503508,-3.275816878410394,6.23130883668272,0.0637915839316836,False,True,0
2016-05-10,0.9824465474584436,12.684435566948013,-3.2120252944787104,6.260384977990592,0.13248719595154324,False,True,0
2016-05-11,0.9831884054258445,12.600953643123056,-3.079538098527167,6.4418774460687205,-0.028115369302581072,False,True,0
2016-05-12,0.9838944501410463,12.68080870755771,-3.1076534678297483,6.4655017718982135,-0.02294425834196412,False,True,0
2016-05-13,0.9848611099735824,12.755399001848511,-3.1305977261717124,6.494203549505086,-0.20584562057309563,False,True,0
2016-05-16,0.9855914075060916,12.979487229045565,-3.336443346744808,6.306600535555949,-0.08147489170681954,False,True,0
2016-05-17,0.9854079057186068,13.100566003579772,-3.4179182384516276,6.264729526676516,0.3236162406874228,False,True,0
2016-05-18,0.9835195788375737,12.82029078963761,-3.094301997764205,6.6316867941092,-0.017524863550964387,False,True,0
2016-05-19,0.9834147474835077,12.885930378406783,-3.111826861315169,6.662276655776445,-1.8638905842978692,False,True,0
2016-05-20,0.9897345101456247,14.762076021091193,-4.975717445613038,4.8106411298651155,0.0049494265582756825,False,True,0
2016-05-23,0.9889184448743499,14.807739964219547,-4.970768019054763,4.866203926110021,-0.1811745903509978,True,True,0
2016-05-24,0.9893489679663292,14.883048750144564,-5.1519426094057605,4.579163531333042,-0.12265409089244717,True,True,0
2016-05-25,0.9897321278867972,15.006300502153454,-5.274596700298208,4.457107101557039,-0.007425689172688266,True,True,0
2016-05-26,0.9897792232494645,15.05836444766516,-5.282022389470896,4.494319668723367,1.7352182068561826,True,True,0
2016-05-27,0.9850928105959751,13.287978456909372,-3.5468041826147134,6.194370091679946,-0.6341259317033767,False,True,0
2016-05-31,0.9877874097678884,13.954425761422424,-4.18093011431809,5.592565532786243,0.24880209747458304,False,True,0
2016-06-01,0.9862988126408068,13.749062978911171,-3.932128016843507,5.884806945224158,-0.0029300229159052726,False,True,0
2016-06-02,0.986607527542325,13.802440871327565,-3.9350580397594124,5.932324791808742,0.07675922187635509,False,True,0
2016-06-03,0.9868231373071817,13.767009487796969,-3.8582988178830573,6.050411852030855,-0.005741371122077066,False,True,0
2016-06-06,0.9867931191244047,13.819244503866015,-3.8640401890051344,6.091164125855746,0.23933806710891936,False,True,0
2016-06-07,0.9853708505002075,13.622424830912573,-3.624702121896215,6.373020587120143,0.15235295655640746,False,True,0
2016-06-08,0.9849809430475706,13.413453146159544,-3.4723491653398075,6.4687548154799295,-0.21916671134461208,False,True,0
2016-06-09,0.9860811087290264,13.671098538500713,-3.6915158766844196,6.288066785131873,0.037230124450636115,False,True,0
2016-06-10,0.9861689009521772,13.672521613430959,-3.6542857522337835,6.363950108963393,-0.02409149459001858,False,True,0
2016-06-13,0.9865072141208346,13.745128634730754,-3.678377246823802,6.388374141083151,0.44936021926048,False,True,0
2016-06-14,0.9842230912026712,13.334117916349914,-3.229017027563322,6.876083861223271,-0.2895414227768276,False,True,0
2016-06-15,0.986413294397484,13.66880106211706,-3.5185584503401497,6.631684161436761,-0.15346743594732226,False,True,0
2016-06-16,0.985988839799948,13.862444450324046,-3.672025886287472,6.5183926777491035,1.2376192793878995,False,True,0
2016-06-17,0.9854705636035683,12.520723343438323,-2.4344066068995724,7.651910129639178,-0.047333304061603076,False,True,0
2016-06-20,0.9858715803429371,12.61422934429243,-2.4817399109611755,7.650749522370077,0.19111702860083168,False,True,0
2016-06-21,0.9850636374800231,12.453512243535215,-2.290622882360344,7.872266478814527,0.04131216301434204,False,True,0
2016-06-22,0.9848750582036649,12.446270777474737,-2.249310719346002,7.947649338782733,-0.03558647688222649,False,True,0
2016-06-23,0.9849993959938502,12.496944693234923,-2.2848971962282283,7.927150300778465,4.806054237885873,False,True,0
2016-06-24,0.9812387425235719,7.38918435625566,2.521157041657645,12.43149843957095,-1.0195852843355167,False,True,0
2016-06-27,0.9794588705722512,8.444482459867393,1.5015717573221283,11.44762597451165,-1.3265861773935677,False,True,0
2016-06-28,0.9832085100520912,9.742072079875648,0.17498557992856068,10.092043239732767,-0.258866669901075,False,True,0
2016-06-29,0.9840963374923045,10.013314542131047,-0.08388108997251431,9.845552362186018,0.13863576763379812,False,True,0
2016-06-30,0.9837065734596323,9.846137607474418,0.05475467766128381,9.955646962796987,-0.3767345345213321,False,True,0
2016-07-01,0.9848174794746916,10.208840450704233,-0.32197985686004826,9.564880736984136,0.05590584022325473,False,True,0
2016-07-05,0.9860604017776422,10.202774689626853,-0.26607401663679353,9.670626656353267,0.5095568824725826,False,True,0
2016-07-06,0.9840639901338044,9.719236168746942,0.24348286583578904,10.20620190041852,0.13753764262399915,False,True,0
2016-07-07,0.9828076185741894,9.628934861594226,0.3810205084597882,10.390975878513801,0.1797690112914635,False,True,0
2016-07-08,0.9823269283118717,9.405606176122097,0.5607895197512517,10.5271852156246,-0.17098253232716903,False,True,0
2016-07-11,0.9827786894616002,9.530097286917433,0.38980698742408265,10.309711261765598,-0.2387248546617971,False,True,0
2016-07-12,0.9835265765586211,9.769547724478318,0.15108213276228555,10.071711990002889,0.07289777137316072,False,True,0
2016-07-13,0.98267144741551,9.745173456157351,0.22397990413544627,10.193133264428242,1.4596370568875734,False,True,0
2016-07-14,0.9779344413287708,8.292155235003156,1.6836169610230196,11.659389157049196,0.35751676655519216,False,True,0
2016-07-15,0.975990060686883,7.97517634623766,2.0411337275782118,12.057443801394083,4.305319159376248,False,True,0
2016-07-18,0.9663250939141429,3.528028047604767,6.346452886954459,16.220933821513686,5.943956764782001,False,False,0
2016-07-19,0.9706680230624665,4.573923945214443,5.332926188731643,15.23977632267773,5.649052784908122,False,False,0
2016-07-20,0.9724349128131239,5.070454770945617,4.859569892745141,14.789594556435901,-0.020573481339859256,False,True,0
2016-07-21,0.972643430048923,5.138926252901146,4.838996411405282,14.81691907571171,0.315519726534661,False,True,0
2016-07-22,0.9715239645633149,4.841830389327418,5.154516137939943,15.150862665207304,5.081245958125123,False,False,0
2016-07-25,0.9696455304898359,4.63561443535345,5.406211835367943,15.448038106089335,5.244118336200245,False,False,0
2016-07-26,0.9671906032578079,4.256646056321507,5.82698803450303,15.910622125327567,5.62799873882625,False,False,0
2016-07-27,0.9653218509199097,3.7564595330490915,6.346752552169009,16.449964637387108,6.223757066719941,False,False,0
2016-07-28,0.9658318124172561,3.9182409118157953,6.203992655218411,16.326226222252615,6.237311985033784,False,False,0
2016-07-29,0.9605070387354979,0.9646570571909745,8.882998293357142,18.730653643905256,8.702312199528023,False,False,0
2016-08-01,0.9489352902419921,3.606588405814337,13.40826023882292,23.209932071831503,12.83977119965482,False,False,0
2016-08-02,0.9465730580845318,4.030542540982715,13.871784286385564,23.713026031788413,13.697976711561864,False,False,0
